Age,Gender,Annual Income,Monthly Income,Employment Type,Job Experience,Loan Amount,Loan Term,Credit Score,Existing Loans,Debt To Income Ratio,Number of Dependents,Education,Home Ownership,Marital Status,Loan Purpose,Previous Defaults,Savings Balance,Current Balance,EMI,Loan Default
43,Female,8393.09,699.42,Unemployed,0,28836.47,48,646,1,1.2694,3,Bachelor,Mortgage,Married,Home,0,5113.95,2656.59,773.61,1
38,Male,69545.74,5795.48,Salaried,5,160213.78,60,741,2,0.7117,2,Bachelor,Rent,Divorced,Home,0,30278.92,16769.51,3325.77,0
52,Female,3868.05,322.34,Unemployed,0,2000.0,48,574,1,0.5281,2,Bachelor,Mortgage,Single,Education,1,5265.54,2776.69,58.75,1
69,Male,120505.32,10042.11,Salaried,10,453955.03,48,798,0,1.0616,2,Bachelor,Rent,Married,Home,0,49348.33,21450.32,10661.15,0
58,Female,176297.33,14691.44,Salaried,23,110870.73,24,758,0,0.3345,2,Bachelor,Rent,Married,Personal,0,12082.63,8023.23,4913.86,0
67,Male,132845.1,11070.42,Self-Employed,35,287395.81,36,674,0,0.8255,0,Bachelor,Rent,Single,Home,0,18253.71,12528.0,9139.11,0
23,Female,7358.72,613.23,Unemployed,0,15568.98,48,609,0,0.6811,3,High School,Rent,Divorced,Home,0,5137.84,3898.6,417.68,1
58,Male,198980.65,16581.72,Salaried,32,129387.87,36,792,1,0.2581,2,Bachelor,Rent,Single,Education,0,105563.11,26473.39,3936.23,0
23,Female,108143.75,9011.98,Salaried,0,10184.7,48,676,0,0.0281,0,Bachelor,Own,Married,Education,1,46103.39,22432.35,253.45,0
50,Female,10034.33,836.19,Unemployed,0,2000.0,36,610,1,0.3921,1,High School,Own,Married,Education,0,11119.83,7387.69,67.39,0
21,Female,46040.74,3836.73,Salaried,0,22896.62,36,605,1,0.2702,1,High School,Mortgage,Married,Personal,0,8338.11,4319.86,771.48,0
50,Female,13444.07,1120.34,Student,0,11722.66,24,649,1,0.6497,0,High School,Rent,Single,Business,1,5160.14,2728.38,557.32,1
65,Male,158204.59,13183.72,Self-Employed,17,622731.35,12,691,0,1.5,0,Master,Own,Divorced,Home,0,68671.84,18255.07,54458.78,0
52,Female,69313.93,5776.16,Self-Employed,30,152593.86,60,595,2,0.6956,0,High School,Rent,Single,Home,0,29260.88,15678.43,3471.98,0
48,Female,97567.65,8130.64,Salaried,4,29614.0,48,637,0,0.0977,3,Master,Mortgage,Married,Auto,0,42589.78,9951.21,794.47,0
41,Female,156566.88,13047.24,Salaried,15,73694.47,12,730,0,0.494,0,Bachelor,Own,Married,Auto,0,25619.47,15442.96,6444.69,0
66,Female,151403.7,12616.98,Salaried,1,85013.29,24,694,0,0.3078,0,Master,Rent,Divorced,Auto,0,58684.78,22586.33,3883.81,0
33,Female,11835.84,986.32,Unemployed,0,26696.56,24,474,1,1.5,0,Bachelor,Own,Married,Home,2,4691.54,5590.92,1332.8,1
47,Male,150360.54,12530.04,Self-Employed,8,104487.27,24,640,1,0.4138,2,Master,Rent,Single,Personal,0,28501.4,9764.11,4967.52,0
56,Female,50873.78,4239.48,Salaried,1,12859.84,24,683,0,0.1386,3,High School,Own,Married,Education,0,28623.15,7450.23,587.5,0
27,Female,57598.96,4799.91,Self-Employed,4,22218.47,60,645,1,0.1859,1,Bachelor,Rent,Single,Personal,0,103.25,145.55,505.54,0
42,Female,53022.14,4418.51,Self-Employed,19,83307.39,36,679,2,0.7423,0,High School,Rent,Single,Business,0,30605.14,6715.1,2649.15,0
30,Female,7185.02,598.75,Unemployed,0,5555.21,36,616,0,0.3126,1,Bachelor,Mortgage,Divorced,Auto,1,5598.97,4474.15,187.18,1
59,Male,151016.83,12584.74,Salaried,16,664838.46,36,697,2,1.5,2,Bachelor,Rent,Married,Home,1,39124.51,24272.91,21141.69,1
35,Male,84040.05,7003.34,Salaried,9,6628.29,36,666,3,0.167,2,Bachelor,Rent,Single,Personal,0,14895.01,10083.69,223.33,0
35,Male,116293.0,9691.08,Salaried,8,65491.3,36,605,0,0.2277,2,Bachelor,Mortgage,Married,Education,0,27460.44,15952.01,2206.66,0
24,Male,57823.76,4818.65,Salaried,2,17182.5,24,632,1,0.1917,0,High School,Mortgage,Single,Personal,0,27573.91,9122.89,816.89,0
52,Female,14407.49,1200.62,Student,0,46129.88,24,622,2,1.5,0,Bachelor,Own,Single,Home,0,6010.93,3753.82,2193.1,1
43,Female,72374.81,6031.23,Salaried,9,9387.52,60,724,1,0.0698,0,Bachelor,Rent,Single,Personal,0,29109.91,12870.19,194.87,0
26,Male,7910.58,659.22,Unemployed,0,2000.0,60,710,0,0.063,4,High School,Rent,Married,Education,0,2696.98,4360.67,41.52,0
44,Male,9137.97,761.5,Student,0,25120.38,12,686,1,1.5,1,Master,Mortgage,Married,Home,0,4708.75,4366.24,2196.81,1
40,Female,121852.09,10154.34,Salaried,7,180277.76,24,755,1,0.8188,2,PhD,Rent,Married,Home,0,32914.66,12696.09,7990.02,0
57,Female,5572.92,464.41,Unemployed,0,22121.32,60,666,0,1.0067,3,Master,Rent,Single,Home,0,5309.78,3470.43,503.33,1
40,Female,139838.15,11653.18,Salaried,19,242604.23,12,598,0,1.5,3,Master,Mortgage,Married,Home,0,67043.2,22205.39,21668.75,1
32,Female,71935.4,5994.62,Self-Employed,10,180042.47,60,646,0,0.6834,0,High School,Mortgage,Married,Home,1,35731.55,20213.01,4096.52,1
53,Female,195740.05,16311.67,Salaried,12,35811.37,36,638,1,0.0886,0,PhD,Mortgage,Married,Auto,0,5513.77,4036.09,1206.63,0
48,Male,13655.4,1137.95,Student,0,51195.87,36,577,0,1.5,3,Bachelor,Rent,Divorced,Home,0,11741.99,5168.06,1850.85,1
28,Male,74315.74,6192.98,Salaried,4,13395.48,48,729,0,0.0538,4,High School,Own,Married,Auto,0,18069.64,7656.67,333.35,0
21,Male,5025.15,418.76,Unemployed,0,18323.5,60,657,2,1.3898,1,Master,Mortgage,Married,Home,0,7074.17,3659.24,416.92,1
57,Male,94467.47,7872.29,Self-Employed,8,10896.69,24,481,2,0.1447,3,High School,Mortgage,Divorced,Education,2,14816.6,6899.92,544.01,1
42,Female,119046.69,9920.56,Salaried,4,57938.74,48,652,3,0.2338,0,Bachelor,Own,Married,Auto,0,0.0,3133.2,1554.35,0
26,Female,58544.87,4878.74,Salaried,1,225327.08,36,676,1,1.5,0,High School,Rent,Married,Home,0,25283.89,4675.48,7165.34,0
41,Male,49788.34,4149.03,Salaried,7,9754.26,48,666,0,0.0631,1,Bachelor,Mortgage,Married,Personal,0,24521.25,6539.92,261.68,0
52,Male,112752.72,9396.06,Salaried,28,96086.9,48,715,1,0.2933,2,Bachelor,Mortgage,Single,Education,0,4033.92,3993.89,2391.13,0
55,Male,9893.19,824.43,Unemployed,0,2000.0,24,628,0,0.1153,2,Bachelor,Rent,Married,Personal,0,9652.95,8083.62,95.08,0
35,Female,53410.6,4450.88,Salaried,3,21248.28,24,701,0,0.2181,1,High School,Mortgage,Married,Personal,0,27645.87,19493.85,970.72,0
25,Female,6259.51,521.63,Student,0,2863.49,12,684,2,1.5,0,Bachelor,Own,Single,Education,0,5999.86,6836.58,250.42,1
66,Male,6082.6,506.88,Unemployed,0,22472.39,24,669,0,1.5,0,Bachelor,Mortgage,Single,Home,1,5162.0,2953.44,1068.38,1
68,Male,54104.64,4508.72,Salaried,13,205170.63,24,709,1,1.5,3,High School,Rent,Divorced,Home,0,18547.47,8254.64,9373.17,0
26,Female,144827.01,12068.92,Salaried,1,388522.77,24,725,0,1.4707,0,Master,Mortgage,Married,Home,0,52585.15,14039.43,17749.56,0
45,Female,10892.58,907.72,Unemployed,0,21937.09,48,495,0,0.7099,2,Bachelor,Mortgage,Single,Home,1,9049.21,7163.18,644.4,1
66,Male,163219.44,13601.62,Salaried,21,120837.64,24,784,0,0.3937,2,Master,Mortgage,Single,Personal,0,28513.17,18063.38,5355.6,0
60,Female,72662.86,6055.24,Salaried,32,162937.33,48,707,0,0.6696,2,High School,Mortgage,Married,Home,0,34138.09,18473.82,4054.7,0
49,Female,123671.7,10305.98,Salaried,23,195060.74,12,651,0,1.5,4,Bachelor,Rent,Single,Home,0,51669.67,7563.24,17422.29,0
27,Male,6287.4,523.95,Student,0,16973.95,24,566,0,1.5,1,High School,Rent,Single,Home,0,4501.48,1832.92,847.41,1
60,Male,127843.31,10653.61,Salaried,28,57060.27,24,781,1,0.2599,2,Bachelor,Mortgage,Married,Education,0,22778.71,10771.18,2528.95,0
33,Male,94067.43,7838.95,Salaried,12,42581.63,24,660,2,0.3135,0,High School,Mortgage,Married,Auto,1,47153.83,9845.5,2024.41,0
58,Female,121167.81,10097.32,Salaried,26,167233.93,60,644,0,0.3768,0,Bachelor,Mortgage,Single,Business,0,6720.28,4140.72,3805.09,0
38,Female,78315.15,6526.26,Salaried,0,285254.09,48,624,0,1.1726,1,Bachelor,Own,Single,Home,0,10571.76,6224.83,7652.65,0
22,Female,30943.67,2578.64,Salaried,0,27437.17,24,632,0,0.5059,0,High School,Rent,Married,Personal,0,18151.85,6411.32,1304.41,0
28,Female,5476.25,456.35,Unemployed,0,2683.78,60,655,1,0.5156,3,Bachelor,Rent,Single,Education,0,6483.64,5477.06,61.06,1
31,Female,75549.27,6295.77,Salaried,3,49924.38,24,722,1,0.4083,2,PhD,Mortgage,Single,Education,0,38131.17,15913.33,2280.78,0
53,Female,71275.44,5939.62,Self-Employed,9,34268.44,36,698,0,0.1835,0,High School,Own,Single,Auto,0,15947.86,8223.16,1089.73,0
58,Female,150029.3,12502.44,Salaried,34,461314.21,12,702,0,1.5,0,Bachelor,Mortgage,Single,Home,0,43885.74,9556.78,40342.61,0
68,Male,259308.74,21609.06,Salaried,38,84216.66,36,637,2,0.164,0,Bachelor,Mortgage,Single,Auto,1,42121.21,16230.19,2837.59,0
47,Female,136560.55,11380.05,Salaried,26,42396.29,12,850,0,0.3206,1,Bachelor,Mortgage,Divorced,Education,0,9697.67,7909.33,3648.9,0
40,Female,169244.02,14103.67,Self-Employed,15,26954.13,36,625,1,0.0901,2,Master,Mortgage,Single,Education,0,56412.17,18599.73,908.19,0
32,Female,258412.72,21534.39,Self-Employed,10,110904.4,36,610,1,0.1843,1,PhD,Mortgage,Single,Education,0,130588.16,26715.09,3736.81,0
63,Male,150837.18,12569.76,Salaried,19,181187.39,36,724,1,0.4674,0,Bachelor,Rent,Single,Business,0,64862.38,30788.31,5761.71,0
51,Female,162076.46,13506.37,Salaried,29,27881.46,12,803,1,0.1861,0,Bachelor,Rent,Married,Education,0,83797.16,37198.39,2399.66,0
47,Female,61008.72,5084.06,Self-Employed,9,177538.76,60,672,0,0.7249,0,Bachelor,Rent,Married,Home,0,20069.71,7659.38,3685.41,0
52,Male,146627.04,12218.92,Salaried,12,108499.58,36,687,1,0.3084,1,Bachelor,Mortgage,Married,Personal,0,0.0,823.19,3450.26,0
30,Female,85678.75,7139.9,Salaried,0,32384.83,48,559,1,0.1886,0,Bachelor,Rent,Married,Education,0,26531.67,5690.84,951.3,0
23,Male,65720.63,5476.72,Salaried,2,29424.0,36,644,0,0.181,0,Master,Mortgage,Single,Auto,0,26468.15,8847.33,991.41,0
65,Female,147642.49,12303.54,Salaried,41,39683.08,48,726,1,0.1082,0,Bachelor,Rent,Divorced,Personal,0,0.0,1185.17,987.52,0
47,Female,74710.62,6225.88,Salaried,11,36806.0,24,652,0,0.2811,1,High School,Rent,Single,Education,1,37138.26,23256.62,1749.82,0
55,Female,50145.74,4178.81,Salaried,21,60116.01,36,736,0,0.4575,1,High School,Rent,Single,Business,0,21399.87,5579.66,1911.67,0
51,Male,170563.41,14213.62,Salaried,10,84616.29,36,660,0,0.2006,2,Master,Rent,Single,Auto,0,33780.28,16617.36,2851.06,0
35,Male,36389.69,3032.47,Salaried,0,10449.13,36,635,0,0.1161,2,High School,Rent,Single,Education,0,9457.88,5868.56,352.07,0
36,Female,97981.35,8165.11,Self-Employed,8,49840.6,36,649,1,0.2267,2,Bachelor,Rent,Married,Auto,0,7960.18,6859.36,1679.33,0
33,Male,50431.75,4202.65,Salaried,9,190348.9,12,636,0,1.5,0,High School,Own,Married,Home,0,27629.66,12043.34,17001.45,1
69,Female,126615.92,10551.33,Salaried,39,18540.57,36,717,1,0.0746,0,High School,Own,Married,Auto,0,52124.66,27995.86,589.59,0
55,Male,46898.17,3908.18,Salaried,9,35302.39,48,723,0,0.2248,1,High School,Mortgage,Single,Education,0,18132.41,10777.12,878.5,0
31,Female,91889.33,7657.44,Self-Employed,3,320511.38,36,607,0,1.4103,0,Bachelor,Rent,Married,Home,0,48365.77,10873.23,10799.3,1
41,Female,81803.59,6816.97,Salaried,4,30068.02,60,718,0,0.0916,0,High School,Mortgage,Single,Auto,1,9327.53,1170.81,624.16,0
31,Male,125504.25,10458.69,Self-Employed,7,67406.36,12,579,0,0.5909,0,Bachelor,Rent,Married,Education,0,58748.93,24120.6,6179.81,0
50,Female,93431.62,7785.97,Salaried,17,17719.1,36,650,0,0.0767,0,Bachelor,Rent,Single,Auto,1,28552.84,11558.22,597.03,0
68,Female,6981.09,581.76,Unemployed,0,2000.0,24,602,1,0.5601,0,Bachelor,Mortgage,Single,Education,0,6893.01,3555.4,95.08,0
55,Female,83079.76,6923.31,Salaried,5,236823.04,24,725,0,1.5,2,Bachelor,Mortgage,Married,Home,0,30228.88,11137.93,10819.2,0
42,Male,149478.46,12456.54,Salaried,9,94970.2,24,673,1,0.3708,0,Bachelor,Rent,Married,Education,0,60161.08,15177.05,4338.69,0
58,Female,202616.1,16884.68,Self-Employed,27,146321.9,12,633,1,0.7909,0,Bachelor,Mortgage,Married,Education,0,9896.98,4613.96,13069.07,1
51,Male,63780.01,5315.0,Salaried,10,17747.81,12,681,0,0.292,0,Bachelor,Rent,Single,Auto,0,13325.09,3210.35,1552.07,0
34,Male,64181.03,5348.42,Self-Employed,7,14858.62,48,636,3,0.2941,2,Bachelor,Rent,Single,Education,0,11077.39,4495.64,398.62,0
44,Male,174294.12,14524.51,Salaried,4,24272.42,12,763,0,0.1438,2,PhD,Mortgage,Single,Education,0,58715.05,9468.61,2089.04,0
69,Female,102937.88,8578.16,Salaried,27,29337.42,48,770,1,0.1102,0,Bachelor,Rent,Married,Education,0,20586.01,12217.54,688.99,0
52,Male,217570.28,18130.86,Self-Employed,25,332292.44,36,598,2,0.6523,2,Bachelor,Mortgage,Married,Home,0,94673.17,24837.05,11196.25,0
56,Female,120928.69,10077.39,Self-Employed,2,76202.08,36,741,0,0.2405,0,Bachelor,Rent,Single,Education,0,6596.17,3049.89,2423.21,0
52,Male,161074.73,13422.89,Self-Employed,17,48580.9,36,602,0,0.1219,2,Bachelor,Rent,Single,Education,0,63840.79,35136.88,1636.88,0
35,Male,29500.81,2458.4,Salaried,3,19879.04,60,735,0,0.1679,2,High School,Own,Married,Education,0,15002.92,4142.9,412.66,0
63,Male,9827.27,818.94,Student,0,33856.18,24,717,1,1.5,2,Bachelor,Rent,Single,Home,0,5378.33,2686.13,1546.71,1
55,Male,152221.36,12685.11,Salaried,31,313184.28,24,672,0,1.1279,2,Bachelor,Mortgage,Single,Home,0,7230.23,3282.11,14307.74,0
23,Female,105262.39,8771.87,Salaried,2,14107.32,36,700,0,0.0511,0,Bachelor,Rent,Married,Education,0,13201.96,6978.15,448.61,0
36,Male,84996.9,7083.08,Salaried,2,171240.97,36,679,0,0.7688,1,Master,Rent,Single,Home,1,19904.67,7357.81,5445.42,1
25,Male,8861.26,738.44,Student,0,2124.44,60,632,1,0.5292,0,Bachelor,Rent,Divorced,Personal,0,7353.88,4189.13,48.34,0
41,Male,44512.6,3709.38,Salaried,0,34370.13,12,645,3,0.9393,4,Bachelor,Mortgage,Married,Business,1,16800.23,11970.49,3069.85,1
30,Male,109542.69,9128.56,Self-Employed,1,30048.57,36,644,2,0.1958,0,PhD,Rent,Single,Personal,0,14624.06,4092.7,1012.46,0
39,Male,154754.65,12896.22,Salaried,10,402530.31,48,585,2,0.8581,1,Bachelor,Rent,Single,Home,0,0.0,2297.83,10798.88,0
45,Female,224975.38,18747.95,Salaried,14,88820.47,24,567,0,0.2365,0,Master,Own,Single,Personal,0,98070.68,47749.26,4434.28,0
24,Female,135027.99,11252.33,Salaried,2,260705.63,48,695,1,0.598,0,Master,Mortgage,Married,Home,0,26908.25,15136.64,6487.67,0
49,Female,140726.37,11727.2,Salaried,0,413034.77,36,704,4,1.2469,1,Master,Mortgage,Divorced,Home,0,11081.29,8514.42,13134.4,0
39,Female,46937.25,3911.44,Salaried,8,11938.58,60,668,2,0.1403,1,High School,Rent,Single,Personal,0,23487.57,15574.83,271.64,0
63,Female,143594.48,11966.21,Salaried,39,202574.7,36,745,0,0.5383,0,High School,Own,Divorced,Home,0,66113.7,20471.72,6441.82,0
22,Female,74997.92,6249.83,Salaried,0,197504.01,24,658,0,1.5,0,Bachelor,Rent,Married,Home,1,34204.78,11335.33,9389.7,1
30,Male,94114.38,7842.87,Salaried,9,37393.34,48,704,0,0.1186,2,Bachelor,Rent,Divorced,Personal,0,14250.68,9077.96,930.53,0
63,Male,101454.72,8454.56,Salaried,16,193585.48,24,767,0,1.0148,0,Bachelor,Rent,Married,Business,0,10344.71,7555.2,8579.83,0
45,Male,114770.85,9564.24,Salaried,17,34253.54,24,573,1,0.1931,1,High School,Own,Married,Education,0,45211.17,15807.93,1710.08,0
40,Male,78760.42,6563.37,Salaried,15,45255.85,48,519,1,0.22,1,High School,Rent,Married,Education,0,2003.6,2769.81,1329.39,0
68,Male,95474.61,7956.22,Salaried,1,60383.07,48,733,1,0.2123,1,Bachelor,Mortgage,Married,Auto,0,20151.61,10697.27,1502.64,0
39,Female,98887.92,8240.66,Salaried,16,278841.94,60,693,2,0.7342,0,High School,Mortgage,Single,Home,0,39989.04,10322.08,5788.3,0
43,Male,35619.98,2968.33,Salaried,3,122704.85,24,683,4,1.5,2,High School,Own,Divorced,Home,0,14803.06,10172.28,5605.74,0
44,Female,34034.01,2836.17,Salaried,6,21058.2,36,641,0,0.2502,0,High School,Mortgage,Married,Auto,0,15404.98,9079.27,709.53,0
31,Male,88437.57,7369.8,Self-Employed,8,15425.64,24,587,0,0.0995,0,High School,Rent,Married,Personal,0,27739.86,17322.84,733.36,0
66,Male,175286.65,14607.22,Salaried,34,49153.32,60,714,0,0.0699,1,Bachelor,Own,Divorced,Personal,0,10486.95,4095.28,1020.34,0
54,Female,10100.86,841.74,Unemployed,0,2947.79,48,589,2,0.3572,0,Bachelor,Rent,Divorced,Auto,0,5322.65,4370.92,79.08,0
48,Female,4970.65,414.22,Unemployed,0,8135.01,36,654,0,0.5482,0,High School,Mortgage,Married,Business,0,10907.95,4747.49,274.1,0
25,Male,76262.59,6355.22,Self-Employed,3,66014.02,60,645,0,0.2363,2,High School,Rent,Single,Education,0,9813.39,3023.74,1502.02,0
25,Female,115781.38,9648.45,Self-Employed,4,33380.23,48,632,1,0.1258,3,Bachelor,Mortgage,Divorced,Personal,0,57199.93,14298.68,895.51,0
41,Female,76705.41,6392.12,Salaried,4,57250.52,12,749,0,0.7833,1,Bachelor,Rent,Married,Auto,0,7384.04,4452.48,5006.64,0
32,Male,94816.6,7901.38,Self-Employed,1,208448.98,48,681,2,0.7488,0,Master,Rent,Married,Home,0,0.0,1570.55,5187.26,0
24,Male,63816.93,5318.08,Salaried,0,31757.59,12,669,0,0.5334,0,Bachelor,Rent,Divorced,Personal,0,29790.45,7858.94,2836.5,0
69,Female,96268.06,8022.34,Salaried,20,65199.67,24,673,1,0.4179,1,Master,Rent,Single,Business,1,49765.63,10660.87,2978.63,0
62,Female,146082.25,12173.52,Salaried,16,52546.92,12,771,1,0.3987,1,Bachelor,Mortgage,Single,Education,0,12428.0,8205.36,4522.53,0
40,Male,71864.13,5988.68,Salaried,6,7421.94,12,722,2,0.1763,0,Bachelor,Mortgage,Married,Auto,0,3220.53,3550.08,649.06,0
58,Female,157777.57,13148.13,Self-Employed,13,49743.56,36,657,0,0.1275,2,Bachelor,Own,Single,Personal,0,13333.39,8210.11,1676.06,0
45,Male,108995.42,9082.95,Salaried,14,68729.96,60,710,1,0.1777,0,High School,Rent,Married,Education,0,33852.75,19169.56,1426.72,0
34,Female,70909.59,5909.13,Salaried,4,144683.08,12,606,1,1.5,0,High School,Rent,Single,Home,0,23015.49,12252.85,12922.7,1
31,Male,40893.84,3407.82,Salaried,5,83298.79,48,545,0,0.718,0,High School,Own,Single,Business,0,15729.09,10797.91,2446.9,1
52,Female,5892.92,491.08,Student,0,2000.0,24,717,0,0.1827,2,Bachelor,Mortgage,Married,Auto,0,1656.88,3969.86,91.37,0
31,Female,86885.48,7240.46,Salaried,8,158179.36,12,648,2,1.5,0,High School,Mortgage,Married,Home,0,3818.78,4127.0,14128.15,0
38,Male,111445.29,9287.11,Salaried,15,342066.87,60,619,1,0.8526,0,High School,Mortgage,Single,Home,0,6727.56,5180.61,7783.07,0
47,Male,8520.39,710.03,Student,0,3973.61,12,683,0,0.4894,0,Bachelor,Rent,Single,Auto,0,8871.88,5352.34,347.5,0
38,Female,106619.49,8884.96,Salaried,0,330125.32,12,642,2,1.5,3,PhD,Rent,Married,Home,0,32032.91,12713.14,29485.89,0
43,Female,5902.76,491.9,Unemployed,0,4929.75,24,589,3,1.5,1,High School,Rent,Married,Auto,0,5930.04,3221.14,234.37,1
31,Male,10276.22,856.35,Unemployed,0,19605.61,60,450,0,0.5814,0,Bachelor,Mortgage,Divorced,Home,0,8752.46,7302.25,497.85,1
41,Male,77252.61,6437.72,Salaried,7,220717.36,24,684,1,1.5,2,High School,Mortgage,Single,Home,0,30572.72,16363.82,10083.42,0
64,Female,104492.02,8707.67,Salaried,17,235428.19,12,776,1,1.5,0,Master,Rent,Married,Home,0,49221.73,17170.57,20262.46,0
25,Female,59003.91,4916.99,Salaried,1,15056.69,24,636,0,0.1456,1,High School,Mortgage,Single,Education,0,23655.56,4769.61,715.82,0
43,Male,57095.1,4757.92,Salaried,3,28641.43,36,718,0,0.1914,1,Master,Own,Single,Education,0,23447.33,5016.86,910.79,0
61,Female,12103.86,1008.66,Student,0,19793.61,48,741,1,0.609,1,High School,Mortgage,Divorced,Home,0,7541.95,3746.77,492.56,0
45,Female,227633.82,18969.48,Salaried,20,34070.91,24,708,0,0.0821,0,Master,Rent,Single,Personal,0,92285.84,19235.48,1556.52,0
61,Male,10149.48,845.79,Unemployed,0,5393.06,36,666,1,0.4459,2,High School,Rent,Single,Education,0,7731.42,5910.63,181.71,0
30,Male,56282.13,4690.18,Salaried,0,142764.86,24,626,0,1.4471,1,High School,Mortgage,Single,Home,1,20500.29,6732.74,6787.3,1
42,Male,6805.88,567.16,Student,0,20126.86,36,673,0,1.1285,4,High School,Rent,Divorced,Home,0,5149.67,6309.71,640.03,0
39,Female,111262.22,9271.85,Salaried,18,426933.85,12,649,0,1.5,2,High School,Mortgage,Married,Home,1,45214.65,12617.78,38132.57,1
21,Female,139979.06,11664.92,Salaried,0,349563.3,36,629,1,1.0396,4,Master,Rent,Married,Home,1,45147.03,28090.99,11778.17,1
27,Female,91837.49,7653.12,Salaried,2,30015.13,12,644,2,0.4451,1,Bachelor,Mortgage,Married,Education,0,47742.29,19765.96,2680.87,0
24,Male,65109.9,5425.82,Salaried,3,182476.51,60,729,2,0.8239,0,Bachelor,Rent,Single,Home,0,10387.96,6177.25,3787.91,0
21,Male,84920.09,7076.67,Salaried,0,41904.59,60,700,2,0.2289,2,PhD,Rent,Married,Auto,0,42477.72,16991.15,869.87,0
35,Female,65831.67,5485.97,Salaried,5,5493.92,36,564,0,0.0362,2,Bachelor,Mortgage,Single,Auto,0,21756.85,15811.49,198.62,0
60,Male,98211.81,8184.32,Salaried,13,203420.77,60,782,2,0.5298,3,PhD,Mortgage,Married,Home,1,51287.98,24706.11,3932.69,0
32,Female,36732.14,3061.01,Salaried,11,20157.47,36,759,0,0.2003,0,High School,Mortgage,Married,Auto,0,15199.98,8292.83,613.23,0
42,Female,146655.07,12221.26,Salaried,21,48051.85,24,686,3,0.2648,1,Master,Rent,Single,Education,0,66115.83,27374.73,2195.24,0
42,Male,128066.37,10672.2,Self-Employed,20,83836.76,12,670,0,0.7016,3,High School,Mortgage,Single,Auto,0,15038.56,13261.43,7488.07,0
67,Male,161471.15,13455.93,Self-Employed,23,239293.98,60,732,0,0.3692,3,Bachelor,Rent,Married,Business,0,12275.63,8685.89,4967.35,0
37,Male,98357.88,8196.49,Self-Employed,12,203628.83,24,749,0,1.135,0,Bachelor,Own,Single,Home,0,29118.63,14955.0,9302.73,0
49,Male,2108.48,175.71,Unemployed,0,2000.0,48,540,2,1.1523,2,Bachelor,Own,Single,Education,0,5660.51,3581.41,58.75,1
66,Female,303898.83,25324.9,Self-Employed,43,114924.95,36,700,1,0.1583,1,Bachelor,Rent,Single,Auto,0,154840.54,80304.49,3654.58,0
34,Male,106098.73,8841.56,Salaried,12,62175.08,24,644,0,0.3343,0,Bachelor,Mortgage,Married,Auto,0,26700.74,11136.92,2955.92,0
40,Male,253555.48,21129.62,Salaried,9,406567.22,24,773,0,0.8528,3,PhD,Rent,Divorced,Business,0,0.0,4882.03,18019.31,0
68,Female,213524.49,17793.71,Salaried,10,133829.0,48,756,1,0.1835,1,PhD,Mortgage,Married,Personal,0,46536.8,19327.33,3142.98,0
53,Male,132297.32,11024.78,Salaried,23,383193.41,48,657,0,0.9325,2,PhD,Own,Married,Home,0,31915.66,14790.6,10280.12,0
63,Female,326166.15,27180.51,Salaried,23,321879.18,48,776,0,0.2781,3,PhD,Mortgage,Married,Business,0,0.0,1809.54,7559.34,0
35,Male,111283.13,9273.59,Salaried,11,171953.4,48,668,1,0.5262,0,Bachelor,Rent,Single,Home,0,10574.21,4895.1,4613.08,0
32,Male,147672.9,12306.08,Salaried,6,374526.78,12,721,0,1.5,3,PhD,Rent,Single,Home,0,0.0,1937.89,32752.92,1
60,Male,322010.04,26834.17,Salaried,39,620093.58,24,570,0,1.1537,2,Master,Rent,Married,Home,0,83529.24,20849.95,30957.62,0
40,Male,156800.51,13066.71,Self-Employed,16,45488.25,48,668,1,0.1063,2,Bachelor,Mortgage,Married,Auto,0,18051.3,11100.17,1220.34,0
50,Female,105010.81,8750.9,Salaried,2,14246.78,60,664,0,0.037,1,Bachelor,Own,Married,Auto,0,8199.1,3774.16,324.16,0
